customerID,gender_x,SeniorCitizen_x,Partner_x,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,1,gender_y,SeniorCitizen_y,Partner_y,gender^2,gender SeniorCitizen,gender Partner,SeniorCitizen^2,SeniorCitizen Partner,Partner^2,gender^3,gender^2 SeniorCitizen,gender^2 Partner,gender SeniorCitizen^2,gender SeniorCitizen Partner,gender Partner^2,SeniorCitizen^3,SeniorCitizen^2 Partner,SeniorCitizen Partner^2,Partner^3,Churn
5424-RLQLC,1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65,5144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6682-QJDGB,1,0,0,1,40,1,0,0,2,2,0,0,0,0,0,1,3,55.25,1758,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6507-DTJZV,1,0,0,1,13,1,0,0,0,0,0,0,2,2,0,0,1,66.4,6141,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8780-IXSTS,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,4364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7673-BQGKU,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6723-WSNTY,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,5618,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9530-EHPOH,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,4967,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2725-IWWBA,1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9,2218,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0345-HKJVM,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,4764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1061-PNTHC,0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,4879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0394-YONDK,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1328,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6574-MCOEH,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7399-QHBJS,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3049-SOLAY,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,95.2,2525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0997-YTLNY,0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,48.8,6453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3317-HRTNN,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,1582,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
9479-HYNYL,0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7,4707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3235-ETOOB,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,74.5,4976,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
9708-KFDBY,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,1617,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8058-INTPH,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.65,5971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3642-GKTCT,0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1,5496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0774-RMNUW,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,59.7,3516,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1334-PDUKM,0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,86.45,4757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0756-MPZRL,1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7,966,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2242-MFOTG,1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2254,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2927-CVULT,0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05,4613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2144-BFDSO,0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,0,108.75,4513,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8745-PVESG,0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,1892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7647-GYYKX,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35,182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5647-FXOTP,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5160,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5569-OUICF,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2438,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
8821-XNHVZ,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,6014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2082-OJVTK,1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2345,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
9700-ISPUP,0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,65.5,5025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9839-ETQOE,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1515,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6078-VESFR,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,6203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9027-TMATR,0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,2995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5940-NFXKV,1,0,1,1,19,1,2,1,0,0,0,0,0,2,0,1,2,83.65,860,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1941-HOSAM,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,6322,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9110-HSGTV,0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,4608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0704-VCUMB,0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.25,511,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6171-ZTVYB,1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25,2510,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
8053-WWDRO,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
9564-KCLHR,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,4302,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1935-IMVBB,1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7,4195,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
2535-PBCGC,0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55,3832,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2082-CEFLT,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,3820,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1470-PSXNM,1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65,3849,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1213-NGCUN,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,2323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2498-XLDZR,0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,73.6,1951,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9866-OCCKE,0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75,6048,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5338-YHWYT,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,1942,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7718-UPSKJ,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,5645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
8731-WBBMB,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,1703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1448-CYWKC,0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,5056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
7901-IIDQV,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,444,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2690-DVRVK,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55,6509,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5688-KZTSN,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,2488,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1270-XKUCC,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,4905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0334-ZFJSR,0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05,2997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2894-QOJRX,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,6220,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5747-PMBSQ,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,6405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
5583-EJXRD,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2013,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
4565-EVZMJ,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3143-JQEGI,0,0,1,1,13,1,0,1,0,0,0,0,2,2,0,0,2,88.35,412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6386-SZZKH,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,4424,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3327-YBAKM,0,0,1,0,64,1,0,1,2,0,0,2,2,2,1,1,3,96.9,5106,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9441-QHEVC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,1477,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6705-LNMDD,1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2580-ASVVY,0,0,1,0,37,0,1,0,2,0,0,2,2,0,2,0,2,45.4,1048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3370-GQEAL,1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,85.45,2164,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5032-USPKF,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,2771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2982-IHMFT,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,5720,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3521-SYVOR,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4254-QPEDE,0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25,2892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6283-GITPX,1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9,4588,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9526-JAWYF,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,1970,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0771-CHWSK,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4048,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9788-HNGUT,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,6238,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9495-REDIY,1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,6486,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5375-XLDOF,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,5853,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1172-VIYBP,1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,69.7,3175,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
5649-VUKMC,0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,95.5,222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6559-PDZLR,1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2190,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8992-OBVDG,1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65,718,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4273-MBHYA,0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,6300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4724-WXVWF,1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,3771,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5701-GUXDC,0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4,6497,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1460-UZPRJ,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,468,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
6082-GLJIX,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,2874,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5143-EGQFK,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,2514,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4919-IKATY,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,3857,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
2495-TTHBQ,0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,20.4,6177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0485-ZBSLN,1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1218,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3810-PJUHR,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1219,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
9050-QLROH,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1053,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0847-HGRML,1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,457,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8232-CTLKO,0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
9227-YBAXE,0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5,4369,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6168-WFVVF,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,1990,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
9860-LISIZ,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0112-QAWRZ,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,820,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0877-SDMBN,0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,103.95,4668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
